CALL_ID,DATE_TIME,TOPICID,SIG_GRADE,CNV_GRADE,APIN,ASX.DL,APHNUM,APHSET,APHTYP,BPIN,BSX.DL,BPHNUM,BPHSET,BPHTYP
00259,20021212_18:22:54,ENG01,4,3.5,8247,m.a,401273jlt,,3,8355,m.a,562903dns,,3
00260,20021212_18:49:50,ENG01,4,4,3995,m.a,212316blm,,2,3292,f.a,630355fmb,,3
00261,20021212_18:52:45,ENG01,4,3.5,9974,m.a,215694emd,,1,9997,m.a,925377gle,,1
00262,20021212_19:12:55,ENG01,4,3.5,9985,m.a,215745ony,,3,8784,f.a,309642pdw,,1
00263,20021212_19:58:19,ENG01,4,4,6207,f.a,630222ehl,,1,1529,m.a,607753fbg,,3
00264,20021212_20:22:37,ENG01,4,4,1270,f.a,732462jnl,,3,1646,m.a,570828rot,,2
00265,20021212_20:29:37,ENG01,4,4,2050,f.a,503239bmb,,2,4536,m.a,401639isv,,1
00266,20021212_20:48:50,ENG01,3.5,4,1772,f.a,215470kov,,1,9216,f.a,401451cop,,1
00267,20021212_20:52:02,ENG01,4,3.5,4005,f.o,202554wmh,,3,7572,f.a,315445qeb,,2
00268,20021212_20:56:47,ENG01,4,4,2548,f.a,404350kep,,3,8804,f.o,831429cpe,,3
00269,20021212_21:14:47,ENG01,4,4,2465,f.a,405447lll,,2,1274,f.a,215417nlh,,2
00270,20021212_21:16:49,ENG01,4,3.5,4529,f.a,515572dib,,3,6137,f.a,630935uey,,1
00271,20021212_21:18:31,ENG01,4,4,4581,m.a,319354onc,,2,2487,f.a,901843rjx,,2
00272,20021212_21:48:17,ENG01,4,4,2055,m.o,281280nbd,,2,6257,f.a,918906kop,,1
00273,20021212_21:53:19,ENG01,4,4,6075,f.a,215508ghu,,2,5563,f.o,734657ves,,1
00274,20021212_22:50:49,ENG01,4,4,4776,f.a,614299mgg,,2,6763,f.a,520235wpc,,1
00275,20021213_14:25:18,ENG02,4,4,6552,m.o,404378tnw,,2,9269,m.a,516883rov,,2
00276,20021213_14:26:50,ENG02,4,4,2084,m.a,614688gek,,3,8199,f.a,404550ubg,,1
00277,20021213_14:29:38,ENG02,4,4,9979,f.a,215573ghu,,3,8907,f.a,315472rdb,,3
00278,20021213_14:32:51,ENG02,4,4,8097,f.a,267975tjl,,1,2813,m.a,301975dgi,,3
00279,20021213_14:37:06,ENG02,4,4,9988,f.a,215573nkr,,3,9996,m.a,301975ngc,,3
00280,20021213_14:40:00,ENG02,4,4,9311,f.a,801368cqd,,1,6937,f.a,215417slo,,2
00281,20021213_14:43:47,ENG02,4,4,3911,f.a,315458hhp,,2,9972,f.a,215898ubj,,3
00282,20021213_14:45:43,ENG02,4,2.5,4727,m.a,617493vhi,,3,7810,f.a,212844qmq,,3
00283,20021213_14:49:33,ENG02,4,4,6569,f.a,973534lmn,,1,8522,f.o,215573lrd,,3
00284,20021213_15:00:11,ENG02,3.5,3.5,5397,m.a,215694cmj,,1,1172,f.a,215417rlj,,2
00285,20021213_15:03:43,ENG02,4,4,2618,m.a,614267erp,,2,1918,f.a,617493elo,,2
00286,20021213_15:12:56,ENG02,4,4,2449,f.a,724836lnk,,3,2004,f.a,301405fmn,,3
00287,20021213_15:14:51,ENG02,3,3,9993,f.a,847491ljn,,3,8124,f.a,417882ojt,,3
00288,20021213_15:15:19,ENG02,4,3,4358,f.a,309383ufy,,2,1663,f.a,630294lbd,,1
00289,20021213_15:26:32,ENG02,4,4,2181,f.a,973655nkq,,3,1948,m.a,412841ohw,,1
00290,20021213_15:29:04,ENG02,4,4,5167,f.a,802443red,,3,8000,m.a,319335hcv,,3
00291,20021213_15:32:10,ENG02,4,0,7915,m.a,610648oif,,3,1467,m.a,212877glm,,2
00292,20021213_15:37:17,ENG02,4,4,7036,f.a,856784sbj,,3,9125,f.a,267918khu,,1
00293,20021213_16:22:01,ENG02,4,4,1987,m.a,832265jkm,,1,1840,f.a,215351csu,,2
00294,20021213_16:29:46,ENG02,4,3,2526,m.a,301394xei,,3,1021,f.a,404385kch,,2
00295,20021213_17:17:38,ENG02,3.5,3,1391,f.a,301314ucj,,3,4148,m.a,617493rhk,,3
00296,20021213_17:23:01,ENG02,4,4,5093,f.a,503280lfs,,3,3964,m.a,503675sqm,,3
00297,20021213_17:23:12,ENG02,4,4,5287,f.o,215473ljf,,2,5832,m.a,201819wie,,1
00298,20021213_17:29:29,ENG02,4,4,2448,m.a,614589mei,,1,3319,f.a,602400kgb,,1
00299,20021213_17:38:23,ENG02,3,4,4334,f.a,920380wcc,,3,2833,f.a,857212tcx,,1
00300,20021213_18:04:16,ENG02,4,4,6202,m.a,301698cjy,,3,3419,f.a,401828mmx,,2
00301,20021213_18:26:28,ENG02,4,3,5289,m.a,267918oqs,,1,3200,f.a,503233ych,,2
00302,20021213_20:20:33,ENG02,4,4,6682,f.a,617225cmp,,2,7497,m.a,734395goo,,1
00303,20021213_20:24:53,ENG02,2,1.5,1569,f.a,919384fdo,,3,9727,f.a,917763tee,,1
00304,20021213_20:37:15,ENG02,4,4,5224,f.a,541345xom,,2,2896,f.a,267738egd,,1
00305,20021213_20:51:05,ENG02,4,4,1195,m.a,510847fmq,,1,6387,f.a,315472woy,,2
00306,20021213_20:55:36,ENG02,4,4,3638,f.o,520795skl,,3,2658,f.a,814404tiu,,1
00307,20021213_21:16:57,ENG02,4,3.5,2748,f.a,225930ebb,,2,9207,m.a,773769tqb,,2
00308,20021213_21:40:53,ENG02,4,4,8663,m.a,480491qhx,,2,8483,m.a,503735mhl,,2
00309,20021213_22:01:08,ENG02,4,4,4916,m.o,213740djy,,3,9508,f.a,813977mou,,2
00310,20021213_22:26:27,ENG02,4,4,8273,m.a,949388drh,,2,5758,f.a,520319gbu,,2
00311,20021213_22:35:16,ENG02,4,4,1861,f.a,617493eff,,2,8118,f.a,405821wir,,1
00312,20021214_02:20:02,ENG02,4,4,3767,f.o,503517lkt,,3,7455,f.a,808382plq,,1
00313,20021214_15:52:07,ENG03,4,1,5414,m.a,815748ocl,,2,1078,f.a,734481edx,,2
00314,20021214_17:51:08,ENG03,4,4,4657,f.a,215472xmp,,2,7754,m.o,215545qjc,,3
00315,20021214_23:20:25,ENG04,4,4,1799,m.a,801623ucn,,1,1789,f.a,440775bml,,3
00316,20021215_14:14:13,ENG05,4,3.5,3460,f.a,732296jps,,2,2292,m.a,610913qmw,,3
00317,20021215_14:14:56,ENG05,4,3,2350,f.a,614299inj,,3,9959,f.a,401419oho,,1
00318,20021215_14:46:06,ENG05,4,3,6351,f.a,207676rkt,,3,3065,f.a,215720blq,,1
00319,20021216_15:18:30,ENG06,4,4,1652,f.a,201741foy,,1,7448,f.a,215898fgn,,3
00320,20021216_18:20:21,ENG06,4,3,6268,f.o,215473ljf,,2,3644,f.a,717352lof,,3
00321,20021216_19:17:26,ENG06,4,4,6443,f.a,414354fbu,,2,5191,f.a,505242gdg,,3
00322,20021216_19:53:39,ENG06,4,3,8611,f.a,706338mkc,,1,8847,m.a,937898cfw,,3
00323,20021216_20:18:49,ENG06,4,3.5,8702,f.a,201677edv,,3,6648,f.a,770801cqe,,3
00324,20021216_20:36:18,ENG06,4,3.5,5655,f.a,706549bgc,,3,3562,f.a,503892fgd,,2
00325,20021216_20:38:04,ENG06,4,4,7618,m.a,617441ehn,,2,5637,f.a,503721dcb,,2
00326,20021216_21:00:49,ENG06,4,4,4730,f.a,508336inu,,2,6150,m.a,215888hkw,,1
00327,20021216_22:09:47,ENG06,3.5,2.5,1436,f.a,917776vjn,,1,9264,m.a,503309gnh,,1
00328,20021216_22:16:14,ENG06,4,3,5165,m.a,480897ufh,,3,8147,f.a,703486qhc,,3
00329,20021216_22:37:56,ENG06,4,4,8084,f.a,516242rek,,1,4133,f.a,503493biw,,3
00330,20021216_23:33:51,ENG06,4,4,9818,f.o,520327vjo,,2,8315,f.a,703212cql,,2
00331,20021216_23:35:52,ENG06,4,4,2561,f.a,267971gml,,1,6664,m.o,520319gbu,,2
00332,20021217_01:15:59,ENG06,4,4,6057,f.a,503810jmr,,1,1336,m.a,831429cpe,,3
00333,20021217_14:18:01,ENG08,4,4,6539,f.a,203787uff,,3,1863,m.a,610623rgg,,3
00334,20021217_14:47:58,ENG08,4,4,9700,m.o,781981qfc,,3,9009,f.a,617493elo,,2
00335,20021217_17:17:38,ENG08,4,4,9723,f.a,313534ibf,,2,8182,m.o,413548epj,,3
00336,20021217_18:23:01,ENG08,4,3,7860,f.a,503284vcn,,2,7809,f.a,407282frt,,2
00337,20021217_19:22:34,ENG08,4,3.5,3236,f.o,301217sci,,3,5638,f.a,781286bob,,2
00338,20021217_20:18:04,ENG08,4,3.5,5424,f.a,781249gqt,,1,3413,m.a,716633ynl,,2
00339,20021217_20:18:55,ENG08,4,4,3447,f.a,917493kle,,2,1981,m.a,770801cqe,,3
00340,20021217_20:19:26,ENG08,4,4,9295,f.a,319270flg,,1,4645,f.a,617576isd,,2
00341,20021217_20:54:03,ENG08,4,4,3036,f.a,260486mft,,3,6439,m.a,212982vbf,,3
00342,20021217_21:14:52,ENG08,4,4,2798,f.o,312491kcn,,3,2477,f.a,414760hep,,3
00343,20021217_21:22:40,ENG08,4,4,4226,f.a,718868pge,,3,6604,f.a,201444bbr,,2
00344,20021217_22:16:34,ENG08,4,4,5416,f.a,520326jlg,,2,8463,f.a,585274qjr,,3
00345,20021217_23:01:06,ENG08,4,4,3979,m.a,401952dlr,,1,8475,f.a,262896rqr,,2
00346,20021218_18:45:25,ENG08,4,3.5,5962,f.a,215745ony,,3,6156,f.a,704633tgs,,2
00347,20021218_19:14:33,ENG08,4,4,3342,f.a,303443pjf,,3,9029,f.a,520795cgp,,2
00348,20021218_20:18:28,ENG08,2,3,3766,f.o,734763gne,,2,2345,f.a,410379rpc,,3
00349,20021218_21:09:42,ENG08,4,4,3480,f.a,617233ris,,1,9572,m.a,925288dsd,,3
00350,20021218_21:50:53,ENG08,4,4,5596,f.a,262670pbp,,2,7550,f.a,773549nnv,,2
00351,20021218_22:03:51,ENG08,4,4,7330,f.a,859261lgw,,3,5907,m.a,704598qcf,,2
00352,20021219_20:52:07,ENG08,4,4,9434,f.a,734480bie,,2,5464,m.a,928213nkc,,3
00353,20021219_21:45:59,ENG08,4,4,6265,f.a,608238gdb,,2,3122,m.a,231629vdy,,1
00354,20021219_22:18:13,ENG08,4,4,2866,f.a,706552icy,,2,9257,f.o,301947smi,,2
00355,20021220_01:53:36,ENG08,4,3.5,6098,f.a,503223klx,,1,2975,f.a,907226hhb,,2
00356,20021220_21:17:35,ENG08,4,3.5,4050,f.a,704598qcf,,3,3963,m.a,512236pct,,3
00357,20021221_01:12:56,ENG08,4,4,5330,f.o,520882kjs,,3,3331,f.o,503347qjt,,1
00358,20021222_23:50:26,ENG08,4,4,9609,f.a,719572ick,,3,4760,f.a,928777gbp,,3
00359,20021225_16:52:39,ENG10,4,3,4992,f.a,520885vic,,3,7519,f.o,215387dci,,3
00360,20021228_23:54:29,ENG11,4,4,1643,f.o,804285kfq,,3,8070,m.a,617216pcx,,1
00361,20021229_20:16:01,ENG12,4,4,3639,m.a,718720ykt,,3,8455,m.o,315882meu,,1
00362,20021230_15:55:31,ENG13,4,4,4162,f.a,302670ggx,,1,6501,f.o,414383nic,,2
00363,20021230_22:54:21,ENG13,4,4,7931,f.o,808944hng,,3,2208,f.a,480496krg,,2
00364,20030103_01:13:13,ENG16,4,4,5320,f.o,480446ncb,,3,7774,f.a,503288gmj,,3
00365,20030106_20:15:38,ENG20,4,4,3143,m.a,937848gsm,,2,3066,m.a,423894kkx,,3
00366,20030108_21:13:11,ENG22,4,4,8693,f.a,612343xnh,,2,5148,m.o,443857lnw,,1
00367,20030109_17:46:03,ENG23,4,4,7759,f.a,309829wpd,,3,1411,f.a,973729mil,,3
00368,20030110_22:25:24,ENG24,4,2,6256,m.a,240361nbn,,3,3100,f.a,262248gqi,,3
00369,20030110_22:26:03,ENG24,4,4,6688,f.a,928523tpo,,2,9945,f.a,414672ges,,2
00370,20030110_22:58:29,ENG24,4,3.5,8503,f.a,918473jeo,,2,2714,m.a,480829lbo,,3
00371,20030111_20:14:27,ENG25,4,4,9749,m.a,919260sjy,,1,3180,f.o,202545fbd,,3
00372,20030111_21:20:49,ENG25,4,4,2569,f.a,703524xrk,,2,9955,f.a,724738oci,,3
00373,20030111_22:13:55,ENG25,4,2,6633,m.a,404454hhx,,1,9059,f.o,215850yfu,,1
00374,20030112_14:42:05,ENG26,4,4,4421,f.a,917204iin,,1,1375,m.a,561445lpx,,1
00375,20030112_19:18:41,ENG26,4,4,4609,f.a,808587nlj,,2,3348,f.a,405533wcf,,3
00376,20030112_20:14:43,ENG26,4,4,1377,f.a,425821hhg,,2,8098,m.a,845565ypr,,3
00377,20030112_20:14:45,ENG26,4,4,3017,f.o,734657ves,,1,3299,f.o,706546ipx,,3
00378,20030112_22:13:53,ENG26,4,3,3291,f.a,617424fcn,,2,3411,f.o,404355ilf,,3
00379,20030113_02:46:35,ENG26,4,2.5,2444,f.a,805241uoy,,3,7744,f.a,503224qng,,3
00380,20030113_14:13:25,ENG27,4,3.5,7817,m.a,617795gbp,,3,4089,f.a,561981kej,,3
00381,20030113_20:37:04,ENG27,4,4,3742,f.o,425868bpm,,3,9586,f.a,303245vpk,,2
00382,20030113_20:50:09,ENG27,4,4,7049,m.a,267259ofk,,1,7834,f.a,212645css,,3
00383,20030113_20:52:18,ENG27,4,4,1985,m.a,812323crv,,2,8617,f.a,937615bsr,,2
00384,20030113_20:58:00,ENG27,4,4,2190,f.a,609393nge,,3,2313,m.o,925944jdm,,3
00385,20030113_22:46:59,ENG27,4,4,3608,m.a,561245hdx,,1,1982,f.a,201652vkh,,2
00386,20030113_22:52:55,ENG27,4,4,6670,m.a,732689ufh,,1,4606,f.a,919270wpr,,1
00387,20030114_02:20:01,ENG27,4,4,7484,m.o,503286bdw,,3,7712,m.a,415225gqe,,1
00388,20030114_14:13:14,ENG28,4,4,3792,m.a,781396hcp,,3,3436,m.a,215545wlv,,3
00389,20030114_14:47:03,ENG28,4,3.5,3127,m.a,610676dij,,,7603,m.a,781684jjq,,3
00390,20030114_15:23:26,ENG28,4,4,9158,f.a,757826yje,,3,2199,m.a,605583hij,,3
00391,20030114_17:45:49,ENG28,4,2,6795,m.a,937294deb,,2,2485,f.a,415931niu,,3
00392,20030114_19:21:29,ENG28,4,4,4326,m.o,703690lcy,,3,6831,m.a,503247fgs,,3
00393,20030114_19:29:39,ENG28,4,4,6880,f.a,812824ihu,,2,5436,m.a,972824hhp,,1
00394,20030114_19:37:29,ENG28,3,2.5,1687,m.a,215747giu,,2,4968,m.o,732355cdy,,2
00395,20030114_20:15:24,ENG28,4,4,1116,m.a,770489elb,,2,8032,m.a,973586ggc,,3
00396,20030114_20:49:23,ENG28,4,3,2215,f.o,315442rnq,,2,4722,f.a,541549xhn,,2
00397,20030115_14:15:11,ENG29,4,4,2245,f.o,212280bed,,2,9218,m.a,561981ket,,3
00398,20030115_14:49:54,ENG29,4,4,4113,f.a,315492ogi,,3,2684,m.a,215573nks,,3
00399,20030115_16:13:02,ENG29,4,3.5,5592,m.o,817795hht,,2,2395,f.a,618394wcg,,3
00400,20030115_16:52:56,ENG29,4,2.5,6278,m.a,412624inf,,3,9713,f.a,706461omo,,1
00401,20030115_19:29:47,ENG29,4,4,6634,m.a,212247qkr,,2,1165,f.a,414372upr,,3
00402,20030115_19:31:11,ENG29,4,4,7543,m.a,765720bbf,,1,8031,m.a,919942ihg,,3
00403,20030115_19:31:20,ENG29,4,4,7932,m.a,281493dku,,3,7797,f.a,817268bdr,,2
00404,20030115_19:32:25,ENG29,4,4,1945,m.a,843846rdw,,2,2460,m.o,734647sev,,3
00405,20030115_20:16:47,ENG29,4,4,2586,m.a,215432brt,,1,5480,f.a,301662tmk,,2
00406,20030115_20:36:48,ENG29,4,4,9155,f.a,574284bio,,2,6475,f.a,303702edt,,3
00407,20030115_20:44:22,ENG29,4,4,3378,f.a,301585nrd,,2,2786,m.a,201854tcx,,2
00408,20030115_20:47:17,ENG29,4,4,4603,m.o,814883dpb,,1,8889,m.a,561702xmv,,1
00409,20030115_22:14:37,ENG29,4,2,1006,f.a,570262jfp,,1,9533,m.a,303702srx,,3
00410,20030115_22:31:15,ENG29,4,2.5,1604,f.a,215534xno,,1,6119,f.a,301530nhq,,3
00411,20030115_22:51:46,ENG29,4,4,7668,m.a,512695jfr,,1,3719,f.o,520888wlp,,2
00412,20030116_01:12:04,ENG29,4,3.5,3089,m.o,831459nro,,3,7502,f.a,415830icm,,1
00413,20030116_14:14:03,ENG30,4,4,3978,f.a,404635hdx,,2,6394,m.a,215915fkk,,1
00414,20030116_14:14:27,ENG30,4,1.5,1454,f.a,336924rpe,,3,7980,m.a,317877mdc,,3
00415,20030116_15:12:53,ENG30,4,4,7177,m.a,973691xds,,3,9699,f.a,715835eqg,,2
00416,20030116_15:51:30,ENG30,4,4,7578,f.a,570588elh,,2,4495,m.a,262446kgj,,3
00417,20030116_15:55:24,ENG30,4,4,1681,m.a,610993lgs,,2,8115,f.a,215576gli,,2
00418,20030116_17:13:30,ENG30,4,4,6174,f.a,207454vgf,,3,1493,m.a,978454wim,,3
00419,20030116_17:54:30,ENG30,4,4,9026,f.a,502742hex,,3,4037,f.o,804798cdc,,3
00420,20030116_18:18:37,ENG30,4,4,8722,m.a,215901jof,,1,1008,m.a,512626mhj,,1
00421,20030116_18:52:34,ENG30,4,4,9464,m.a,301420lfk,,2,5052,f.o,724325oet,,2
00422,20030116_19:46:35,ENG30,3.25,3.25,1177,m.a,727865qql,,3,6163,f.a,512864jgi,,3
00423,20030116_20:18:32,ENG30,4,4,3754,f.a,919489blt,,2,7955,f.a,614688rqr,,3
00424,20030116_20:45:31,ENG30,3.5,2,9807,m.a,404206lby,,2,3936,f.a,267252sph,,1
00425,20030116_20:48:11,ENG30,4,3.5,8653,m.a,215727ups,,2,2078,m.a,614870bkb,,2
00426,20030116_20:51:04,ENG30,4,3,8966,f.a,301642gfk,,1,7634,m.a,508831lmh,,3
00427,20030116_22:14:20,ENG30,4,4,8399,f.a,607257yry,,2,7538,m.a,623872rfs,,3
00428,20030116_22:15:39,ENG30,4,2.5,7479,m.a,412243jsi,,2,2988,f.a,860460tjf,,1
00429,20030116_22:16:03,ENG30,4,3.5,7720,f.a,260927gry,,2,2617,f.o,813784ycm,,1
00430,20030116_22:16:05,ENG30,4,4,2941,m.o,734369sgu,,2,5843,f.a,502634kpe,,3
00431,20030116_22:17:51,ENG30,4,4,7557,f.a,734722qgs,,2,6895,m.a,215592tnk,,2
00432,20030116_22:46:21,ENG30,4,3,7158,f.a,217721noc,,1,5367,m.o,412901lqu,,1
00433,20030116_23:20:22,ENG30,3.5,4,7643,m.a,732991jeb,,1,8649,m.a,515279ffi,,3
00434,20030116_23:20:45,ENG30,4,4,2872,f.a,919828bji,,2,5019,f.a,937615bsr,,2
00435,20030117_14:14:22,ENG31,4,4,2927,m.a,869466qmo,,2,9105,f.a,727522tlt,,2
00436,20030117_16:59:28,ENG31,4,3.5,6300,f.a,262896nqq,,3,7255,f.a,715875fjr,,3
00437,20030117_17:31:07,ENG31,4,4,2808,f.a,256381jgc,,2,1733,m.a,215275nlo,,1
00438,20030117_18:28:43,ENG31,4,3.5,2604,f.a,412881bcx,,3,8927,f.a,386304yqx,,3
00439,20030117_18:32:33,ENG31,4,4,2161,f.a,606242nhn,,2,8428,f.a,860210nbg,,2
00440,20030117_18:54:30,ENG31,4,4,7825,f.o,412427yqw,,1,5392,f.a,801802cpx,,3
00441,20030117_19:19:02,ENG31,4,3,5139,f.a,225655xhl,,3,6972,f.a,502634ypd,,2
00442,20030117_19:33:37,ENG31,4,4,5339,f.a,603493wik,,1,9706,f.a,304527sbu,,2
00443,20030117_20:18:15,ENG31,4,4,4255,f.a,412683wjk,,2,6778,f.a,412823gry,,3
00444,20030117_20:23:17,ENG31,4,4,3395,f.a,918225nhp,,2,9676,m.a,716645mdd,,3
00445,20030117_20:46:01,ENG31,4,3.5,4736,m.a,732213hjc,,1,2130,f.a,810736eld,,3
00446,20030117_21:56:14,ENG31,2.5,4,6093,f.a,712263ghb,,3,8667,f.a,512933vdq,,2
00447,20030117_22:13:22,ENG31,4,4,5913,f.a,509307oje,,1,4726,f.a,303443lbg,,3
00448,20030118_14:15:32,ENG32,4,4,2506,f.a,678344skj,,2,3931,f.a,585964qqd,,2
00449,20030118_14:15:43,ENG32,4,4,1682,f.a,573754gft,,1,1614,f.a,734479xex,,3
00450,20030118_15:13:17,ENG32,4,2,8795,f.a,660327bec,,2,5861,f.a,901503civ,,1
00451,20030118_15:14:13,ENG32,4,4,2806,m.a,651917mfb,,2,6542,m.a,515277kem,,3
00452,20030118_15:22:41,ENG32,4,4,3195,f.a,215869eis,,1,2116,f.a,508888tcr,,3
00453,20030118_15:49:30,ENG32,4,3.5,3099,f.a,817284big,,3,2068,f.a,919788nre,,3
00454,20030118_16:23:43,ENG32,4,3.5,5021,f.a,330544sjx,,3,9939,f.a,814487yng,,2
00455,20030118_17:59:23,ENG32,4,4,5291,f.a,715324vmm,,3,8207,f.a,307876bfu,,3
00456,20030118_18:50:02,ENG32,4,4,3891,f.a,757562efn,,3,5867,f.a,760747dsw,,3
00457,20030118_20:00:00,ENG32,4,4,4223,f.a,407245voy,,2,5615,f.a,512246srk,,2
00458,20030118_20:49:16,ENG32,3.5,4,8024,m.o,267679nmn,,1,4418,f.a,323229bic,,1
00459,20030118_22:17:56,ENG32,4,4,1132,m.a,651290kfc,,3,7867,f.o,215387kcs,,3
00460,20030119_14:12:32,ENG33,4,3,5207,f.a,610559bcb,,2,7902,f.o,814232qhh,,1
00461,20030119_14:13:51,ENG33,4,0,2414,m.a,814864sgc,,2,3024,m.a,215417qnm,,2
00462,20030119_15:16:19,ENG33,4,3.5,9317,f.a,585242pce,,3,9113,f.a,708492hbh,,2
00463,20030119_18:13:48,ENG33,4,4,4660,f.a,817795ilj,,2,8030,f.o,815754bbk,,3
00464,20030119_21:12:52,ENG33,4,4,1986,f.o,504280skn,,3,1457,m.a,317848uis,,3
00465,20030120_01:13:44,ENG33,4,4,2377,m.a,206679dik,,1,3088,f.o,858678iqq,,3
00466,20030120_01:14:21,ENG33,4,3.5,2601,m.a,626731llq,,1,7218,f.a,510708eky,,1
00467,20030120_14:13:19,ENG34,4,4,6177,f.a,215850sby,,1,7119,m.a,404403tne,,1
00468,20030120_14:51:17,ENG34,4,4,4016,f.a,865984opt,,3,9656,f.o,610458jfo,,2
00469,20030120_15:13:49,ENG34,4,4,6154,f.a,812398fjc,,2,7766,f.a,512733nco,,2
00470,20030120_15:54:06,ENG34,4,4,7274,f.o,512698qlo,,1,1723,m.o,617253xol,,3
00471,20030120_16:59:37,ENG34,4,4,5479,f.a,305273fkj,,2,7077,f.a,630351xim,,3
00472,20030120_17:14:04,ENG34,4,3,8993,m.a,215990lhy,,1,1409,m.a,863291dmw,,2
00473,20030120_17:15:02,ENG34,4,3.5,9546,f.o,626961ccm,,3,4602,m.a,215387nbh,,2
00474,20030120_20:20:59,ENG34,4,4,8457,m.a,573256pmb,,3,1144,f.a,724735peg,,3
00475,20030120_21:13:45,ENG34,4,3.5,5698,f.a,612332efm,,2,9738,f.a,817427vku,,2
00476,20030120_21:19:37,ENG34,4,3.5,6328,f.a,603491kld,,1,6461,f.a,563340vrm,,3
00477,20030120_21:49:39,ENG34,3.5,4,6976,f.a,740593ppb,,2,9877,f.a,620724mmo,,3
00478,20030121_15:13:18,ENG35,3.5,4,7760,f.a,850212gmv,,1,4224,f.a,615641ggo,,2
00479,20030121_15:46:25,ENG35,4,4,8538,f.a,630393ibm,,2,1130,f.a,814866gey,,2
00480,20030121_15:48:01,ENG35,2,1,5301,f.a,516931vhh,,2,7676,f.a,718575tdw,,3
00481,20030121_15:56:45,ENG35,4,3.5,6491,f.a,205856upt,,3,4842,f.a,908494vgt,,1
00482,20030121_16:25:12,ENG35,4,4,9777,f.a,732821srb,,3,1318,m.a,301592ebi,,2
00483,20030121_16:37:19,ENG35,4,3.5,4213,f.a,573368mhw,,3,1904,f.a,870763sgj,,3
00484,20030121_16:56:59,ENG35,4,4,6487,f.a,440366slc,,2,8454,f.a,248380uhu,,2
00485,20030121_17:12:55,ENG35,4,2,6659,f.a,585584dhj,,2,4567,f.a,561687nqf,,3
00486,20030121_17:15:39,ENG35,4,4,1475,f.a,330454gpm,,3,9393,f.a,619446rbv,,3
00487,20030121_17:20:32,ENG35,4,3,5589,f.a,703365hfb,,1,7544,f.a,718343inp,,3
00488,20030121_17:21:07,ENG35,4,4,3444,f.a,303442gfk,,3,8763,f.a,423581bjx,,2
00489,20030121_17:31:20,ENG35,4,2.5,2584,f.a,401364lrc,,3,8053,f.a,334793qqc,,2
00490,20030121_17:46:17,ENG35,4,4,8571,f.a,334855qdl,,2,3941,f.a,215668fbq,,1
00491,20030121_17:49:11,ENG35,4,3.5,5219,f.a,212725gbj,,3,6338,f.a,509446kiy,,2
00492,20030121_17:50:08,ENG35,4,4,7735,f.a,509922ief,,2,4219,f.a,616964hnj,,2
00493,20030121_17:57:10,ENG35,4,4,7290,f.a,516731jky,,1,9052,f.a,772785dmf,,2
00494,20030121_18:22:02,ENG35,4,3.5,4599,f.a,209384snv,,2,3270,m.a,315797hhf,,2
00495,20030121_19:12:54,ENG35,4,3.5,2908,f.a,435723uht,,3,7404,f.a,303440ylk,,3
00496,20030121_19:27:25,ENG35,4,4,7319,f.a,215513vcp,,3,8629,f.a,303665pfb,,2
00497,20030121_20:14:49,ENG35,4,4,4670,f.a,216731khb,,2,1128,f.a,814461xqi,,3
00498,20030121_20:17:22,ENG35,4,4,7482,f.a,914237sil,,2,4969,f.a,419569seo,,1
00499,20030121_20:18:52,ENG35,4,2.5,9413,m.a,617627wov,,2,7698,f.a,215266rcj,,1
00500,20030121_20:23:04,ENG35,4,3,1181,f.a,360835hqn,,3,1635,f.a,847223okn,,2
00501,20030121_20:23:31,ENG35,4,4,8338,f.a,203436bcr,,3,3076,f.a,917214poe,,1
00502,20030121_20:31:36,ENG35,4,4,3508,m.a,772785dmf,,3,7204,f.a,281497ohf,,3
00503,20030121_20:35:48,ENG35,4,3.5,1980,f.a,215747giu,,2,3658,f.a,646654hrt,,3
00504,20030121_20:48:25,ENG35,4,4,2193,f.a,302838bln,,2,9784,m.o,732381dnu,,2
00505,20030121_20:50:53,ENG35,4,2.5,1135,m.a,720841imi,,1,4521,f.a,704855ikj,,2
00506,20030121_20:52:06,ENG35,2,3.5,7118,f.a,925609jof,,2,8090,f.a,386235vkm,,1
00507,20030121_20:55:35,ENG35,4,4,5446,f.o,814862npg,,3,5071,m.o,803777jbo,,3
00508,20030121_21:03:54,ENG35,4,4,2243,f.a,706865rdd,,3,9258,m.a,706354xio,,2
00509,20030121_21:13:29,ENG35,4,4,6301,f.a,903734oje,,3,6700,f.a,281497ohf,,3
00510,20030121_21:15:49,ENG35,4,4,8994,m.a,662304hbn,,1,9481,f.a,920418tbo,,1
00511,20030121_21:16:50,ENG35,4,4,4197,f.a,314983scf,,2,6420,f.a,212414tps,,2
00512,20030121_21:23:02,ENG35,4,3.5,3374,f.a,508799bit,,2,3082,m.a,508852xng,,2
00513,20030121_22:13:51,ENG35,4,4,9013,f.a,269468bmp,,2,4785,f.a,505382jeg,,2
00514,20030121_22:16:35,ENG35,4,3.5,6140,f.a,828659fnc,,3,2888,f.a,203394qny,,1
00515,20030121_22:17:53,ENG35,4,2.5,1639,m.a,270686plq,,3,1578,f.a,412441kin,,3
00516,20030121_22:21:56,ENG35,4,2,8038,m.a,507663tbm,,3,1089,f.a,217589hkf,,2
